encoding,model,accuracy,precision,recall,F1,AUC
basen,lgr,0.8817966903073287,0.8778363885309233,0.8816483079926589,0.8768942281938185,
hash,lgr,0.8628841607565012,0.8568490524823835,0.8565446431845605,0.853584827260471,
ordinal,lgr,0.8865248226950354,0.8826881442546021,0.8856367415623732,0.8808967032596863,
gray,lgr,0.8747044917257684,0.8712837954217265,0.87448899265362,0.8683632285005088,
rankhot,lgr,0.8676122931442081,0.8644230094704162,0.8670235548656017,0.8602839355818589,
count,lgr,0.9030732860520094,0.8988702165817201,0.9032658532737986,0.8992610501257586,
minhash,lgr,0.8723404255319149,0.8675252743535851,0.8717121995542463,0.8650117128705975,
similarity,lgr,0.8676122931442081,0.8632493695301579,0.8673296773145812,0.8604889451866458,
gap,lgr,0.8723404255319149,0.868727310352169,0.8711592041625412,0.8650884910186603,
sum,lgr,0.8652482269503546,0.8608289291321499,0.8644725344574383,0.8576740287940545,
helm,lgr,0.8652482269503546,0.8607662528715162,0.8644725344574383,0.8579562726647841,
polynomial,lgr,0.8652482269503546,0.8609696445585528,0.8644725344574383,0.8578615069407276,
backdiff,lgr,0.8652482269503546,0.8607662528715162,0.8644725344574383,0.8579562726647841,
target,lgr,0.8886255924170616,0.8878026546570628,0.889257637438723,0.8833556910317022,
mestimate,lgr,0.8957345971563981,0.8942343507188266,0.8967813842646423,0.8910911249193152,
